timestamp,id_maquina,temperatura_c,pressao_psi,vibracao_mm_s
2025-04-12 23:18:32.567632,MCH_0028,78.86,28.83,1.56
2025-04-25 12:33:32.567632,MCH_0027,58.48,26.28,1.11
2025-06-08 18:03:32.567632,MCH_0026,67.18,29.12,1.85
2025-03-17 02:33:32.567632,MCH_0027,72.86,24.34,1.09
2025-03-12 06:03:32.567632,MCH_0035,73.01,32.79,1.17
2025-04-08 13:18:32.567632,MCH_0011,80.27,35.06,1.31
2025-03-24 23:33:32.567632,MCH_0089,92.22,26.42,1.43
2025-04-27 13:33:32.567632,MCH_0051,71.11,34.19,1.25
2025-04-09 20:48:32.567632,MCH_0048,76.19,33.74,1.55
2025-06-03 12:18:32.567632,MCH_0092,62.57,27.49,1.06
2025-04-29 19:03:32.567632,MCH_0069,78.56,29.4,1.92
2025-05-30 11:18:32.567632,MCH_0076,77.62,31.06,0.9
2025-05-26 02:33:32.567632,MCH_0027,70.57,33.26,0.97
2025-04-08 04:33:32.567632,MCH_0006,74.56,35.28,1.26
2025-05-04 23:18:32.567632,MCH_0043,73.25,33.38,1.26
2025-03-18 02:33:32.567632,MCH_0004,73.8,33.49,1.4
2025-04-04 08:18:32.567632,MCH_0056,61.12,27.82,1.65
2025-03-23 06:18:32.567632,MCH_0049,73.23,26.12,1.31
2025-04-20 09:03:32.567632,MCH_0074,60.63,27.69,0.85
2025-04-03 05:33:32.567632,MCH_0028,60.37,31.85,0.71
2025-04-21 13:33:32.567632,MCH_0041,77.63,29.04,1.0
2025-04-11 16:33:32.567632,MCH_0074,73.64,32.34,0.98
2025-05-21 10:18:32.567632,MCH_0031,62.64,32.94,1.56
2025-03-28 19:33:32.567632,MCH_0093,63.5,28.05,1.33
2025-03-14 09:33:32.567632,MCH_0021,88.57,22.65,1.18
2025-03-19 06:03:32.567632,MCH_0046,76.81,38.26,1.04
2025-04-27 16:33:32.567632,MCH_0075,56.28,28.19,0.9
2025-03-26 21:18:32.567632,MCH_0064,79.27,26.15,0.87
2025-04-04 18:33:32.567632,MCH_0037,79.62,29.67,1.21
2025-04-19 00:33:32.567632,MCH_0003,59.1,33.8,1.56
2025-04-01 14:18:32.567632,MCH_0063,75.9,33.79,1.57
2025-03-21 20:48:32.567632,MCH_0089,70.71,30.27,1.51
2025-04-12 14:18:32.567632,MCH_0039,77.71,29.73,1.85
2025-04-19 18:18:32.567632,MCH_0020,56.41,23.87,1.44
2025-05-13 13:33:32.567632,MCH_0088,48.49,38.88,1.17
2025-05-09 20:48:32.567632,MCH_0013,76.56,30.43,1.55
2025-04-25 07:33:32.567632,MCH_0025,65.12,34.25,0.56
2025-03-25 10:18:32.567632,MCH_0097,71.45,29.72,0.92
2025-05-22 08:48:32.567632,MCH_0064,80.1,33.46,1.4
2025-04-08 12:18:32.567632,MCH_0091,78.73,27.36,1.27
2025-06-10 17:48:32.567632,MCH_0075,71.75,30.97,0.64
2025-04-27 08:48:32.567632,MCH_0082,78.31,28.86,1.23
2025-05-06 16:48:32.567632,MCH_0078,73.97,30.51,1.0
2025-06-08 09:18:32.567632,MCH_0081,66.91,34.49,1.71
2025-04-05 13:48:32.567632,MCH_0060,77.69,37.07,1.52
2025-04-09 01:18:32.567632,MCH_0083,79.49,32.06,1.15
2025-05-03 20:48:32.567632,MCH_0081,87.53,36.43,1.09
2025-04-07 13:48:32.567632,MCH_0075,62.88,27.51,1.21
2025-04-14 17:48:32.567632,MCH_0068,67.34,30.7,1.41
2025-05-19 20:33:32.567632,MCH_0077,64.14,40.7,0.98
2025-05-14 15:03:32.567632,MCH_0033,74.54,22.09,0.92
2025-04-07 11:33:32.567632,MCH_0047,64.12,30.76,1.13
2025-03-31 11:33:32.567632,MCH_0032,85.85,27.41,1.0
2025-04-24 17:18:32.567632,MCH_0087,78.44,27.93,1.43
2025-04-27 14:03:32.567632,MCH_0015,83.15,34.09,1.45
2025-04-05 17:33:32.567632,MCH_0009,73.72,25.36,1.41
2025-03-28 20:03:32.567632,MCH_0084,76.14,26.16,1.23
2025-04-24 17:48:32.567632,MCH_0016,71.5,30.83,1.27
2025-03-25 10:48:32.567632,MCH_0069,90.22,32.87,1.1
2025-04-18 10:18:32.567632,MCH_0095,75.22,27.01,1.01
2025-03-30 13:48:32.567632,MCH_0064,67.13,20.97,1.07
2025-05-16 06:33:32.567632,MCH_0076,86.45,34.08,1.25
2025-04-11 05:33:32.567632,MCH_0036,82.22,34.66,1.55
2025-04-15 23:18:32.567632,MCH_0047,75.77,33.9,0.76
2025-04-27 12:33:32.567632,MCH_0085,85.41,26.83,0.91
2025-03-20 00:18:32.567632,MCH_0093,62.7,25.9,1.66
2025-04-05 12:33:32.567632,MCH_0042,55.38,39.2,1.09
2025-03-01 13:03:32.567632,MCH_0030,74.03,29.12,0.92
2025-06-07 16:33:32.567632,MCH_0009,71.28,34.79,1.39
2025-05-27 10:18:32.567632,MCH_0067,81.49,27.54,0.85
2025-03-29 00:33:32.567632,MCH_0044,95.04,28.48,1.15
2025-03-15 23:33:32.567632,MCH_0085,73.26,33.39,1.0
2025-04-17 20:33:32.567632,MCH_0025,82.76,27.39,1.34
2025-04-18 22:03:32.567632,MCH_0008,90.68,26.57,1.31
2025-03-03 16:03:32.567632,MCH_0071,49.59,36.35,0.74
2025-03-29 13:03:32.567632,MCH_0001,74.73,30.44,1.23
2025-03-11 23:03:32.567632,MCH_0030,75.1,28.14,1.13
2025-03-19 15:33:32.567632,MCH_0026,99.17,30.73,1.21
2025-04-23 10:33:32.567632,MCH_0075,76.67,32.83,1.45
2025-04-27 23:33:32.567632,MCH_0084,72.04,29.62,1.72
2025-04-13 01:18:32.567632,MCH_0070,92.07,27.97,1.35
2025-04-04 18:03:32.567632,MCH_0050,82.92,34.49,1.2
2025-03-15 14:03:32.567632,MCH_0092,69.96,25.96,1.68
2025-05-20 00:33:32.567632,MCH_0095,59.83,30.59,1.11
2025-03-27 22:33:32.567632,MCH_0086,80.77,29.11,1.42
2025-03-20 13:33:32.567632,MCH_0050,65.8,32.91,1.02
2025-03-08 14:48:32.567632,MCH_0013,70.46,29.91,1.15
2025-04-30 00:33:32.567632,MCH_0030,86.1,32.52,1.15
2025-05-28 04:03:32.567632,MCH_0098,80.93,28.75,0.87
2025-03-29 23:18:32.567632,MCH_0030,65.56,28.14,1.61
2025-04-25 14:18:32.567632,MCH_0076,73.55,26.78,0.73
2025-03-27 08:03:32.567632,MCH_0055,91.75,26.22,1.03
2025-05-04 09:33:32.567632,MCH_0072,90.04,23.23,1.21
2025-05-19 02:33:32.567632,MCH_0068,82.17,24.34,1.29
2025-05-15 10:33:32.567632,MCH_0081,64.35,30.66,1.01
2025-05-25 07:03:32.567632,MCH_0072,67.4,26.6,1.25
2025-03-08 18:03:32.567632,MCH_0085,78.26,26.13,0.77
2025-05-10 07:48:32.567632,MCH_0062,79.6,25.26,1.57
2025-06-09 04:03:32.567632,MCH_0018,73.72,30.38,1.11
2025-05-13 13:33:32.567632,MCH_0053,70.09,28.23,0.96
2025-04-23 12:33:32.567632,MCH_0075,76.65,29.14,1.08
2025-03-15 06:33:32.567632,MCH_0032,66.15,27.82,0.92
2025-05-31 22:03:32.567632,MCH_0055,80.61,22.82,1.12
2025-03-19 06:18:32.567632,MCH_0091,67.23,29.59,1.18
2025-06-11 02:33:32.567632,MCH_0060,81.17,27.58,0.98
2025-06-04 15:03:32.567632,MCH_0070,59.9,26.83,1.0
2025-04-10 06:18:32.567632,MCH_0020,58.08,22.82,1.22
2025-05-14 04:03:32.567632,MCH_0080,67.81,39.2,0.91
2025-05-06 13:03:32.567632,MCH_0004,80.58,33.04,0.88
2025-04-09 11:33:32.567632,MCH_0033,78.03,31.76,1.39
2025-05-01 23:33:32.567632,MCH_0034,81.19,18.91,0.98
2025-03-30 16:33:32.567632,MCH_0025,75.55,36.4,1.62
2025-05-27 23:33:32.567632,MCH_0092,62.85,36.29,1.51
2025-04-03 05:03:32.567632,MCH_0060,63.63,28.64,1.15
2025-04-05 22:33:32.567632,MCH_0054,74.6,27.99,1.2
2025-05-10 17:33:32.567632,MCH_0084,73.97,39.16,0.7
2025-04-06 02:48:32.567632,MCH_0011,87.99,30.66,0.86
2025-03-20 21:48:32.567632,MCH_0027,67.43,23.32,0.89
2025-03-05 18:18:32.567632,MCH_0012,60.66,24.82,1.02
2025-05-10 12:03:32.567632,MCH_0094,68.87,30.77,1.49
2025-04-14 21:48:32.567632,MCH_0036,90.24,33.86,1.06
2025-04-16 20:18:32.567632,MCH_0094,83.34,37.34,1.58
2025-04-29 00:33:32.567632,MCH_0010,78.0,31.05,1.81
2025-06-01 17:18:32.567632,MCH_0072,77.75,38.16,1.33
2025-04-18 21:33:32.567632,MCH_0012,70.37,20.91,1.59
2025-03-07 08:03:32.567632,MCH_0023,105.0,26.84,1.07
2025-05-07 01:48:32.567632,MCH_0064,89.32,37.56,1.09
2025-03-08 03:33:32.567632,MCH_0050,98.24,29.81,0.99
2025-03-19 01:33:32.567632,MCH_0094,66.63,28.19,1.75
2025-05-29 02:03:32.567632,MCH_0055,53.5,30.03,0.97
2025-03-12 11:33:32.567632,MCH_0059,87.06,32.37,1.51
2025-05-28 16:03:32.567632,MCH_0007,68.72,35.31,1.06
2025-05-29 02:33:32.567632,MCH_0060,82.85,31.39,1.64
2025-04-10 15:03:32.567632,MCH_0040,73.28,35.86,1.51
2025-05-12 04:03:32.567632,MCH_0018,80.89,25.87,1.54
2025-06-03 03:33:32.567632,MCH_0042,65.66,28.47,1.07
2025-03-22 07:18:32.567632,MCH_0018,65.32,32.62,1.23
2025-06-09 00:48:32.567632,MCH_0049,82.1,22.22,1.0
2025-06-02 02:03:32.567632,MCH_0058,101.58,34.73,0.91
2025-03-15 15:18:32.567632,MCH_0002,64.91,32.02,1.25
2025-04-24 03:18:32.567632,MCH_0053,89.27,27.04,1.47
2025-04-07 17:18:32.567632,MCH_0097,81.23,34.39,0.66
2025-05-01 04:48:32.567632,MCH_0073,62.65,33.1,1.14
2025-03-26 03:48:32.567632,MCH_0091,75.94,31.88,1.49
2025-05-08 19:33:32.567632,MCH_0021,63.19,36.43,0.85
2025-06-04 01:03:32.567632,MCH_0015,59.99,26.36,1.3
2025-03-12 04:33:32.567632,MCH_0094,75.35,33.03,1.32
2025-06-06 01:48:32.567632,MCH_0090,80.34,23.4,1.7
2025-03-05 00:48:32.567632,MCH_0097,74.43,27.55,1.29
2025-05-13 19:18:32.567632,MCH_0020,64.61,46.7,1.46
2025-04-06 11:33:32.567632,MCH_0031,67.3,28.47,0.69
2025-03-01 07:18:32.567632,MCH_0021,68.58,28.91,1.34
2025-05-10 07:33:32.567632,MCH_0015,74.95,30.44,1.25
2025-04-03 14:18:32.567632,MCH_0041,74.26,29.76,1.64
2025-04-22 02:18:32.567632,MCH_0032,52.05,34.49,1.46
2025-05-12 06:33:32.567632,MCH_0072,72.25,32.1,1.4
2025-05-18 12:18:32.567632,MCH_0091,82.44,35.19,1.34
2025-04-19 00:33:32.567632,MCH_0009,66.34,32.93,0.94
2025-05-02 09:48:32.567632,MCH_0057,68.67,34.55,1.52
2025-03-20 13:33:32.567632,MCH_0035,60.17,35.18,1.14
2025-03-26 05:48:32.567632,MCH_0093,86.71,24.65,1.51
2025-04-24 08:18:32.567632,MCH_0070,69.68,27.41,0.94
2025-04-04 14:18:32.567632,MCH_0037,64.6,31.07,1.04
2025-03-17 21:33:32.567632,MCH_0072,78.62,28.92,0.71
2025-03-05 06:33:32.567632,MCH_0016,68.95,30.02,1.35
2025-05-29 06:03:32.567632,MCH_0066,76.87,33.87,1.02
2025-03-30 10:48:32.567632,MCH_0016,76.22,30.21,0.74
2025-05-03 16:03:32.567632,MCH_0080,82.63,30.23,1.28
2025-04-30 08:48:32.567632,MCH_0042,71.17,31.15,1.32
2025-06-02 07:18:32.567632,MCH_0051,81.79,20.78,1.28
2025-05-17 09:18:32.567632,MCH_0010,95.55,32.24,1.29
2025-03-24 14:33:32.567632,MCH_0046,86.68,29.0,1.38
2025-03-11 16:18:32.567632,MCH_0032,82.97,28.75,1.02
2025-03-18 16:48:32.567632,MCH_0049,78.75,32.12,1.06
2025-03-25 13:33:32.567632,MCH_0035,82.63,28.52,1.06
2025-04-30 09:03:32.567632,MCH_0061,58.43,32.84,1.11
2025-05-22 09:48:32.567632,MCH_0035,72.27,36.1,1.03
2025-05-02 10:18:32.567632,MCH_0091,95.05,28.0,1.46
2025-04-27 09:48:32.567632,MCH_0073,83.34,33.61,2.01
2025-05-18 15:03:32.567632,MCH_0090,64.99,30.21,1.45
2025-05-17 07:48:32.567632,MCH_0043,74.05,28.78,1.57
2025-04-17 11:03:32.567632,MCH_0028,82.23,28.89,1.18
2025-05-24 12:48:32.567632,MCH_0079,77.79,20.08,1.58
2025-05-10 13:48:32.567632,MCH_0081,78.1,33.58,1.4
2025-03-14 04:33:32.567632,MCH_0046,63.47,28.24,2.15
2025-04-24 05:33:32.567632,MCH_0087,72.29,22.47,1.51
2025-03-24 01:48:32.567632,MCH_0041,74.74,27.69,1.62
2025-05-02 00:48:32.567632,MCH_0002,67.77,27.44,1.39
2025-03-24 02:48:32.567632,MCH_0008,76.67,31.25,1.46
2025-05-10 01:48:32.567632,MCH_0093,80.94,28.7,1.18
2025-06-11 10:18:32.567632,MCH_0044,69.12,33.09,1.16
2025-05-31 19:03:32.567632,MCH_0099,80.77,47.4,1.16
2025-05-03 21:03:32.567632,MCH_0031,79.83,33.02,1.29
2025-05-07 02:33:32.567632,MCH_0087,53.55,27.78,1.47
2025-05-07 16:03:32.567632,MCH_0064,66.77,29.26,1.71
2025-03-27 06:03:32.567632,MCH_0023,70.27,32.81,0.81
2025-03-11 08:18:32.567632,MCH_0092,59.01,23.96,0.74
2025-03-26 02:03:32.567632,MCH_0010,102.29,30.61,1.12
2025-05-13 11:18:32.567632,MCH_0038,46.7,30.66,0.69
2025-03-29 04:03:32.567632,MCH_0030,60.66,31.23,1.1
2025-03-22 05:48:32.567632,MCH_0001,87.96,24.31,1.34
2025-05-15 07:33:32.567632,MCH_0066,82.33,28.45,1.46
2025-06-02 12:48:32.567632,MCH_0028,75.44,33.55,1.17
2025-04-12 15:48:32.567632,MCH_0004,76.05,33.4,0.9
2025-05-29 07:03:32.567632,MCH_0095,91.85,29.81,1.14
2025-03-08 02:48:32.567632,MCH_0090,87.44,24.93,1.1
2025-05-22 13:48:32.567632,MCH_0045,61.03,33.09,0.77
2025-06-08 03:18:32.567632,MCH_0032,68.55,33.41,1.21
2025-05-09 00:18:32.567632,MCH_0097,78.42,25.53,1.38
2025-04-22 16:18:32.567632,MCH_0012,61.5,28.63,1.14
2025-05-07 23:48:32.567632,MCH_0045,68.28,32.27,1.13
2025-03-16 16:18:32.567632,MCH_0056,72.24,22.35,0.78
2025-03-26 13:33:32.567632,MCH_0078,71.42,29.24,1.12
2025-04-23 18:33:32.567632,MCH_0089,64.39,27.33,1.09
2025-04-22 05:48:32.567632,MCH_0074,88.19,27.46,1.35
2025-06-02 19:18:32.567632,MCH_0032,80.39,28.63,1.37
2025-03-31 03:33:32.567632,MCH_0047,80.09,21.4,1.29
2025-03-19 12:33:32.567632,MCH_0012,65.19,35.93,1.6
2025-04-26 05:18:32.567632,MCH_0044,69.29,29.54,1.33
2025-04-07 09:18:32.567632,MCH_0030,68.86,29.18,0.93
2025-05-08 01:48:32.567632,MCH_0034,81.9,29.06,1.28
2025-03-15 01:03:32.567632,MCH_0009,76.98,23.73,1.54
2025-04-15 14:03:32.567632,MCH_0080,93.04,26.48,1.45
2025-04-28 03:33:32.567632,MCH_0100,73.52,33.25,1.32
2025-04-20 00:33:32.567632,MCH_0028,71.08,21.66,1.18
2025-06-12 03:18:32.567632,MCH_0091,85.13,30.96,1.13
2025-05-26 19:03:32.567632,MCH_0094,80.57,31.03,1.36
2025-04-25 01:18:32.567632,MCH_0064,98.07,35.14,1.23
2025-05-05 09:18:32.567632,MCH_0058,66.89,30.96,0.87
2025-03-03 11:03:32.567632,MCH_0055,72.03,28.27,1.05
2025-05-03 18:33:32.567632,MCH_0079,58.24,30.31,1.38
2025-03-14 09:48:32.567632,MCH_0017,73.09,24.5,1.16
2025-06-12 19:18:32.567632,MCH_0033,83.2,29.08,0.66
2025-03-13 04:33:32.567632,MCH_0026,72.79,30.42,1.1
2025-04-08 11:33:32.567632,MCH_0046,85.4,33.54,0.99
2025-05-07 05:48:32.567632,MCH_0043,57.56,30.91,1.27
2025-04-01 21:03:32.567632,MCH_0052,90.73,25.86,0.82
2025-03-05 10:18:32.567632,MCH_0039,70.8,32.37,1.48
2025-05-16 22:33:32.567632,MCH_0092,61.48,33.18,0.94
2025-04-21 13:33:32.567632,MCH_0068,79.03,35.67,1.45
2025-05-03 05:48:32.567632,MCH_0014,81.94,21.06,1.3
2025-03-23 06:33:32.567632,MCH_0090,80.06,33.5,0.89
2025-06-09 00:03:32.567632,MCH_0003,66.27,36.33,1.51
2025-03-11 10:33:32.567632,MCH_0006,72.54,31.19,1.17
2025-03-24 14:33:32.567632,MCH_0012,86.12,29.25,0.93
2025-05-12 10:18:32.567632,MCH_0089,76.89,31.71,1.15
2025-04-02 18:33:32.567632,MCH_0050,63.67,27.24,1.23
2025-03-10 00:03:32.567632,MCH_0076,77.29,26.49,1.72
2025-06-13 02:03:32.567632,MCH_0044,77.14,32.68,1.27
2025-04-28 14:33:32.567632,MCH_0013,74.25,30.1,0.91
2025-05-11 13:33:32.567632,MCH_0057,68.19,16.81,1.11
2025-06-05 15:03:32.567632,MCH_0083,89.57,29.23,1.07
2025-04-03 07:18:32.567632,MCH_0091,85.51,31.11,1.6
2025-06-07 11:48:32.567632,MCH_0022,80.89,25.8,1.01
2025-05-04 23:18:32.567632,MCH_0091,80.34,35.47,1.46
2025-04-18 13:03:32.567632,MCH_0043,77.86,29.55,1.04
2025-03-16 07:48:32.567632,MCH_0066,69.1,31.59,0.9
2025-03-06 14:03:32.567632,MCH_0020,76.84,28.71,1.52
2025-03-08 05:03:32.567632,MCH_0072,68.34,27.43,0.96
2025-03-03 13:03:32.567632,MCH_0027,54.15,28.21,1.07
2025-05-09 18:03:32.567632,MCH_0089,81.95,29.11,1.13
2025-05-07 20:48:32.567632,MCH_0090,89.09,20.85,0.81
2025-06-03 03:48:32.567632,MCH_0057,69.73,33.84,1.19
2025-03-12 06:33:32.567632,MCH_0008,73.21,31.05,1.09
2025-03-20 21:48:32.567632,MCH_0031,69.45,36.11,1.48
2025-04-09 08:48:32.567632,MCH_0080,63.88,26.09,0.96
2025-03-04 07:33:32.567632,MCH_0035,76.12,35.67,1.07
2025-06-11 10:18:32.567632,MCH_0030,77.15,37.98,1.22
2025-03-28 21:33:32.567632,MCH_0065,66.65,29.67,1.17
2025-05-05 03:18:32.567632,MCH_0010,75.75,32.9,0.98
2025-05-31 04:18:32.567632,MCH_0088,58.11,28.31,0.85
2025-04-24 10:18:32.567632,MCH_0089,71.92,29.94,1.08
2025-05-25 07:03:32.567632,MCH_0049,74.11,21.84,0.95
2025-05-13 23:03:32.567632,MCH_0034,83.9,30.01,1.22
2025-05-29 18:18:32.567632,MCH_0071,59.64,26.95,1.03
2025-06-09 23:48:32.567632,MCH_0069,71.1,17.66,1.34
2025-04-06 11:03:32.567632,MCH_0049,79.73,24.54,1.04
2025-03-22 12:03:32.567632,MCH_0015,86.25,31.95,0.77
2025-03-02 00:33:32.567632,MCH_0085,95.6,27.45,0.85
2025-03-03 01:48:32.567632,MCH_0027,65.45,32.14,0.75
2025-05-24 16:33:32.567632,MCH_0027,85.65,25.86,0.66
2025-04-18 21:03:32.567632,MCH_0071,79.27,37.53,1.27
2025-03-25 02:33:32.567632,MCH_0069,86.82,25.17,1.24
2025-05-31 09:33:32.567632,MCH_0082,75.5,35.96,0.7
2025-03-02 01:18:32.567632,MCH_0058,39.21,22.24,0.64
2025-06-09 13:18:32.567632,MCH_0063,69.1,39.29,1.45
2025-05-11 06:48:32.567632,MCH_0072,78.77,25.84,1.63
2025-03-17 06:48:32.567632,MCH_0071,65.19,29.57,1.09
2025-03-25 18:03:32.567632,MCH_0097,83.62,26.78,0.37
2025-06-02 20:48:32.567632,MCH_0001,64.11,30.97,1.51
2025-03-23 17:18:32.567632,MCH_0012,86.74,31.77,1.53
2025-04-13 17:03:32.567632,MCH_0078,77.17,26.66,1.26
2025-03-25 22:48:32.567632,MCH_0043,64.79,32.69,0.57
2025-04-04 11:03:32.567632,MCH_0098,70.44,33.13,0.63
2025-03-07 08:18:32.567632,MCH_0058,69.77,34.63,1.29
2025-03-26 23:33:32.567632,MCH_0043,67.15,25.22,1.65
2025-03-25 13:33:32.567632,MCH_0062,84.93,29.1,1.62
2025-04-05 10:48:32.567632,MCH_0069,79.62,31.77,1.41
2025-04-17 03:03:32.567632,MCH_0033,63.06,31.0,1.5
2025-03-30 04:03:32.567632,MCH_0079,67.56,28.61,1.16
2025-03-17 23:03:32.567632,MCH_0097,71.7,34.2,1.08
2025-05-29 14:03:32.567632,MCH_0052,73.91,20.19,1.2
2025-03-20 23:03:32.567632,MCH_0007,94.9,24.02,1.53
2025-06-10 13:03:32.567632,MCH_0002,56.47,28.06,0.97
2025-06-03 12:33:32.567632,MCH_0045,69.47,18.2,0.66
2025-03-06 15:03:32.567632,MCH_0043,78.56,31.32,1.26
2025-04-28 18:48:32.567632,MCH_0087,76.64,32.86,1.24
2025-03-28 14:48:32.567632,MCH_0026,71.02,34.16,1.15
2025-03-13 11:03:32.567632,MCH_0067,77.93,30.51,1.09
2025-06-07 02:48:32.567632,MCH_0086,91.28,24.22,1.61
2025-05-15 04:18:32.567632,MCH_0055,80.3,29.46,1.05
2025-05-10 03:33:32.567632,MCH_0054,84.18,27.4,0.84
2025-05-14 20:48:32.567632,MCH_0042,64.6,22.33,1.7
2025-05-08 00:48:32.567632,MCH_0096,57.24,33.34,1.01
2025-03-19 11:18:32.567632,MCH_0001,83.87,26.93,1.1
2025-05-10 19:48:32.567632,MCH_0062,84.7,27.14,0.86
2025-03-21 23:18:32.567632,MCH_0017,79.67,34.27,1.47
2025-03-16 15:03:32.567632,MCH_0088,71.53,28.52,1.84
2025-05-10 11:33:32.567632,MCH_0009,60.54,31.33,1.12
2025-03-11 13:03:32.567632,MCH_0001,86.87,33.39,0.97
2025-03-08 11:48:32.567632,MCH_0091,77.29,31.14,1.49
2025-04-02 12:18:32.567632,MCH_0002,63.42,28.5,1.23
2025-04-14 07:33:32.567632,MCH_0089,74.92,27.98,1.06
2025-03-01 06:18:32.567632,MCH_0039,72.92,31.31,1.06
2025-06-08 03:33:32.567632,MCH_0060,57.0,25.59,1.22
2025-06-04 07:48:32.567632,MCH_0031,78.04,35.47,1.65
2025-03-02 16:48:32.567632,MCH_0095,74.75,16.45,1.26
2025-05-13 15:18:32.567632,MCH_0071,81.3,29.14,1.34
2025-05-28 23:18:32.567632,MCH_0017,77.87,21.64,1.02
2025-06-07 15:48:32.567632,MCH_0058,83.4,30.9,1.14
2025-03-18 16:03:32.567632,MCH_0091,65.77,25.76,1.07
2025-05-31 14:18:32.567632,MCH_0086,73.65,36.87,0.59
2025-06-06 18:33:32.567632,MCH_0017,68.97,25.16,1.35
2025-05-05 12:48:32.567632,MCH_0086,63.29,32.15,1.56
2025-04-29 17:48:32.567632,MCH_0057,57.27,21.6,1.06
2025-05-20 02:18:32.567632,MCH_0032,68.72,22.23,0.7
2025-05-20 20:03:32.567632,MCH_0064,76.73,27.41,0.61
2025-04-03 05:18:32.567632,MCH_0049,64.01,33.38,0.72
2025-03-05 09:03:32.567632,MCH_0009,73.38,31.57,0.98
2025-06-12 23:18:32.567632,MCH_0032,67.01,38.27,1.43
2025-03-29 13:48:32.567632,MCH_0005,86.9,38.15,1.23
2025-05-01 15:18:32.567632,MCH_0099,79.51,27.34,1.23
2025-04-22 23:18:32.567632,MCH_0073,68.21,31.34,0.58
2025-06-02 06:48:32.567632,MCH_0040,62.86,22.75,1.37
2025-05-07 05:18:32.567632,MCH_0008,65.1,40.25,1.76
2025-05-08 06:18:32.567632,MCH_0056,83.5,32.55,1.6
2025-05-14 21:03:32.567632,MCH_0092,86.42,26.64,0.5
2025-03-05 19:48:32.567632,MCH_0078,88.16,22.7,1.7
2025-05-08 13:03:32.567632,MCH_0095,69.93,29.46,1.68
2025-06-11 05:48:32.567632,MCH_0009,63.81,27.17,0.71
2025-03-23 00:03:32.567632,MCH_0098,80.26,35.98,1.25
2025-05-18 23:33:32.567632,MCH_0047,96.47,26.92,0.85
2025-04-04 01:03:32.567632,MCH_0049,57.99,22.31,1.26
2025-04-07 14:33:32.567632,MCH_0056,77.96,26.04,1.43
2025-05-24 23:48:32.567632,MCH_0013,55.0,30.5,1.21
2025-05-24 11:33:32.567632,MCH_0027,83.25,23.45,1.5
2025-05-02 21:03:32.567632,MCH_0051,72.86,29.65,0.95
2025-03-27 20:33:32.567632,MCH_0064,80.34,29.55,1.37
2025-05-04 12:48:32.567632,MCH_0014,61.52,27.01,1.27
2025-05-14 08:03:32.567632,MCH_0027,69.39,24.56,1.51
2025-05-07 18:03:32.567632,MCH_0057,63.15,23.18,1.37
2025-05-29 06:33:32.567632,MCH_0100,97.64,28.52,1.42
2025-03-16 11:33:32.567632,MCH_0074,75.2,32.98,1.89
2025-05-05 13:48:32.567632,MCH_0016,76.47,30.27,0.89
2025-05-31 18:18:32.567632,MCH_0077,71.27,32.45,1.29
2025-05-01 22:48:32.567632,MCH_0080,72.49,21.3,1.39
2025-04-06 00:33:32.567632,MCH_0059,82.85,24.76,0.52
2025-05-29 11:18:32.567632,MCH_0051,69.38,24.08,1.03
2025-04-18 02:48:32.567632,MCH_0052,84.21,28.22,1.55
2025-05-01 16:33:32.567632,MCH_0003,74.52,38.81,1.02
2025-05-18 17:03:32.567632,MCH_0070,80.8,34.74,1.16
2025-03-26 22:48:32.567632,MCH_0051,89.19,28.98,1.11
2025-05-17 19:48:32.567632,MCH_0028,58.44,25.51,1.29
2025-03-20 22:18:32.567632,MCH_0038,81.75,33.31,1.15
2025-03-03 09:03:32.567632,MCH_0045,68.8,28.19,1.33
2025-05-18 07:48:32.567632,MCH_0004,81.99,42.26,1.34
2025-05-26 22:03:32.567632,MCH_0074,77.75,29.5,1.38
2025-05-14 16:48:32.567632,MCH_0060,88.32,26.13,1.03
2025-04-19 06:48:32.567632,MCH_0005,61.32,30.43,0.98
2025-04-16 16:18:32.567632,MCH_0022,68.56,27.22,1.05
2025-03-24 10:03:32.567632,MCH_0077,59.76,37.06,1.08
2025-03-15 03:03:32.567632,MCH_0002,70.16,33.44,0.62
2025-04-05 11:18:32.567632,MCH_0099,71.62,39.12,1.34
2025-05-11 16:48:32.567632,MCH_0099,79.25,18.25,1.45
2025-03-03 12:33:32.567632,MCH_0070,82.09,23.72,1.87
2025-03-07 12:33:32.567632,MCH_0078,73.42,25.78,1.11
2025-03-15 12:33:32.567632,MCH_0087,77.27,36.19,0.94
2025-03-12 00:48:32.567632,MCH_0088,98.25,32.14,1.25
2025-05-29 22:03:32.567632,MCH_0028,77.27,19.47,1.39
2025-05-23 18:33:32.567632,MCH_0067,66.52,21.6,1.06
2025-03-18 12:18:32.567632,MCH_0016,75.16,32.7,1.31
2025-03-14 11:03:32.567632,MCH_0006,77.09,22.75,1.22
2025-04-23 01:03:32.567632,MCH_0009,56.31,33.85,0.68
2025-06-06 14:48:32.567632,MCH_0040,66.93,30.93,0.86
2025-05-24 11:03:32.567632,MCH_0022,66.66,39.1,1.33
2025-03-18 08:33:32.567632,MCH_0040,86.23,37.95,1.25
2025-04-23 22:33:32.567632,MCH_0068,80.51,22.54,0.9
2025-04-24 17:03:32.567632,MCH_0060,59.39,31.32,1.3
2025-06-10 06:18:32.567632,MCH_0056,65.37,34.26,1.23
